id,tweet,subtask_c
35786,@user yeah i'll not take my gun control policy advice from a jean's company. beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part,GRP
13641,yes on kavanaugh yes because it is the right thing to do yes because conservatives are in power yes because democrats are miserable humans yes because we are sick and tired of the tantrums from the democrats yes because they freaking lost the election! please add more reasons!!!!,GRP
92257,manitoba - ndp leader wab kinew on the carbon tax http are you proud of yourselves @user and @user you allow the ndp to come at you from the right? you're all as insane as the trudeau liberals winnipeg canada mb poli,OTH
26317,"@user hahahahahahahaha!!! she may need to change her strategy. acting like a spoiled child... throwing a tantrum and showing the world what a sore loser she is... on national television... isn't a great way to improve how anyone"" is viewed.""",IND
70481,@user @user @user @user @user oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. great job! what a guy! he is a liar proven over &amp; over again. but you worship away that’s your right,IND
61942,@user a quick way to get yourself killed.  thanks antifa!,IND
27631,@user wapo what an idiot comment you are a disgrace to journalism very sad,IND
40674,@user that sucks  thumbs down ,IND
78494,@user both sides have promised wall since ever y should anyone believe anything they say????? ?promised since 1986,IND
21564,@user @user @user @user to be fair. i’m positive most liberals are just blobs of cells..,GRP
87824,@user @user she is such a disgusting hypocrite!,IND
32310,@user @user as well this would allow you to still protest. but not stop a speaker or a group. really hitler did this in the early time of the nazi party a group known as the ss would beat up politicians and people that didn't agree with them. (sounds familiar smells like antifa.),GRP
90618,@user @user nope... with mm no way...maybe is time to ask sky what has gone wrong? because foster from cnn have the book first than kp tweeted about the book...  liberals... from trump for americans to mm for british... i don't known who is worst,GRP
94345,"@user how does what i'm saying relate to gun control. if police departments will not prosecute their own family"" then it's time to limit their access to all weapons. a police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapons.""",OTH
77180,@user all you want is gun control while you let corporations rip us americans off you don’t stand up against cops assassinating unarmed black americans cops are enemies of americans that’s why their against @user because they want to kill blacks in america thanks @user,GRP
63408,a bitch is complaining to corporate about me in our lobby lmaooo,IND
99383,@user i saw some shit today that made me want to @ her and politely ask her if i could be her stylist.... because i'm not here for these early 2000 bangle bracelets and unnecessary accessories like who's responsible? i have a few words. http,IND
35359,@user yyyy fuck no bitch we decided we both was gone steepppp,IND
32776,liberals grasp at unproven straws ... not plastic http,GRP
70434,@user funny human rights he is  pro abortion that settles it he lies pacified deceives playboy,IND
51128,@user @user @user @user @user @user @user is clearly racist and anti senior citizen. how do you allow this? conservatives will never take you seriously if you don't start being fair.,OTH
84894,@user @user if kavanaugh is confirmed there will be two sexual deviants sitting on the supreme court. both conservatives and nominated by republicans. democrats put women on the scotus and republicans put perverted men there. for their lifetime! stop kavanaugh stop trump save scotus,GRP
45521,@user @user liberals have no shame. to them the outcome justifies the mean,GRP
87501,@user coming from a guy who worries more about straws than cleaning up failed 'shitty' policies..now he knows best..lol,IND
71984,@user @user popular side doesn’t equal winning side. facts are that private schools do a much better job educating students than public schools. public school teachers get unfair perks that they don’t deserve. it’s unfair to private school teachers.,GRP
99643,@user how fucking sad  persevering face ,OTH
63350,@user i suppose you think the way liberals attacked sarah palin was courageous also. you’re just another hypocrite.,IND
97846,@user @user all great american patriots are the dregs of society in the warped and delusional perspective of joe blow biden. he is a disgrace to america.,IND
74245,@user what a joke.  another dirty tricks democrat on the george soros payroll.  the democrat party knows no shame.  maga,GRP
16278,@user what the actual fuck..ill report them this is so fucked up,IND
16251,@user he should leak that shit anyways lol,IND
64189,-____-  no other 1st world country has bullshit like this because they don't have bullshit problems like this  fuck the gun industry and fuck the dipshits enabling them preventing sensible gun control  http,GRP
61788,"@user @user @user @user yes, you are right: not only lefties but (neo) liberals having any trouble. this papers have proper journalistic ethics"" - it's funny  grinning squinting face  grinning_squinting_face: grinning squinting face ; and  magyar nemzet or népszabadság had ""highest circulation"" - it's also funny /only in the communistic past (before 1989)/  grinning squinting face  grinning_squinting_face: grinning squinting face ! http",GRP
95262,@user great gun control! takes concentration and steady hand! way to go girl! http,IND
