id,tweet,subtask_b
86448,"@user @user lol these are exciting times..."" god he is the worst""",TIN
92949,too bad life sucks 4 u schiff4 brains  face with tears of joy  ur going down along wi ur other criminal friends. only red line crossed is the lies u tell. u will never b anything more than the belly of a snake maga trump2020 schiff4 brains http,TIN
20729,"@user @user let's focus on kavanaugh. bringing up other cases to make an argument about hypocrisy is irrelevant. it's like saying, let's not investigate this bank robbery because liberals have robbed other banks."" try to focus.""",TIN
29695,proud uncle  smiling face with heart eyes  she is the finest cheerleader of them all blue heart  te amo stinky butt heart with ribbon  http,TIN
14179,@user @user what is this shit right over here? i also showed to my polish friends and they are quite triggered,TIN
51118,@user @user @user oh and higher unemployment and witch hunts and lynch mobs and antifa communist parades ...you can have all that shit and let hollywood decide how you feel.,TIN
59703,@user everything is an issue with muslims..go live in another country like iran..,TIN
73118,@user @user @user @user @user i did not admit anything! read my tweet again please! english is my 3rd language but i am rather good at it! antifa are the nazis! they can name them self the messiah they would still be thugs fighting against freedom and free speach! btw free speach is not hate speach. man up!,TIN
26447,@user holder was held in contempt of congress. why isn't in prison for fast and furious? how about for murder?,TIN
66845,@user expose these demons violating our constitution with violence &amp; threats to run govt instead of winning at the polls! name them domestic terrorists &amp; jail them all.,TIN
29880,@user  grinning face with sweat  grinning_face_with_sweat: grinning face with sweat  grinning_face_with_sweat: grinning face with sweat  grinning_face_with_sweat: grinning face with sweat  grinning_face_with_sweat: grinning face with sweat  gun control fun a statue of a stupid child under a desk are going to change peoples if that is the case they are stupid because i for will not give up my firearms or free speech or my rights to no one or no government! fuck you!,TIN
85882,@user @user @user republicans platform   -take away healthcare -harm the environment  -take away children -take away women’s rights -do not believe in rule of law -voter suppression  -gerrymandering  -take away social security  -no limits to gun control -explodes the budget  voteblue2018,TIN
81239,@user @user then maybe we can talk about the double standards between liberals and conservatives at @user somebody is always a victim.,TIN
66048,q a non @user maga   for those who think nothing is happening! http,TIN
98294,rosenstein’s 300 attorneys ‘helped’ vet kavanaugh – now sexual abuse charges http which go back to his highschool days  and can't be proven &amp; named witness denies  pathetic confirm kavanaugh pj net c cot maga kag2018 trump2020 no more progressive liberals,TIN
98740,@user has any ex obama administration personal not yet?  see a pattern here folks!  their actually doing this publicly. the msm is their partner in this treason.  it’s a attempted coup d'etat!!!,UNT
30337,@user fuck u,TIN
67391,@user niggaz buying pussy bitches trying to buy love...,TIN
48534,@user @user i'm also a prohibited possessor thanks to obama and his every soldier has  ptsd crazy administration.can't get life insurance either.still support the nra and the work they do for gun rights.hoping trump will fix the wrongs of labeling veterans as a means to back-door gun control,TIN
22086,@user does not suffer fools and has seen enough shit to last nine lives.,TIN
86879,"@user gop, conservatives, evangelicals, traditionalists"" catholics are all hypocrites.""",TIN
80462,@user @user lmao....you suck nfl,TIN
55281,"@user @user @user well, they'll cut out 299 pages and replace it with 1 saying everyone needs more chlorine""  c'mon are you chicken?""",TIN
93035,@user believe the woman.  what person would volunteer for the shit show she is about to experience if it weren’t true.  i stand in solidarity with christine blasey ford.,TIN
66585,@user all communist democrat socialists are bad humans.,TIN
38143,@user hmmm...they piss off the portion of the population that actually supported football and are shocked their numbers took a nose dive?  shocking!,TIN
31945,*gets period* you are the cause of my 𝓭𝔂𝓼𝓹𝓱𝓸𝓻𝓲𝓪,TIN
66398,@user thus far the only people getting shot and kicked out of places are conservatives. maga walk away confirm kavanaugh,TIN
35786,@user yeah i'll not take my gun control policy advice from a jean's company. beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part,TIN
13641,yes on kavanaugh yes because it is the right thing to do yes because conservatives are in power yes because democrats are miserable humans yes because we are sick and tired of the tantrums from the democrats yes because they freaking lost the election! please add more reasons!!!!,TIN
92257,manitoba - ndp leader wab kinew on the carbon tax http are you proud of yourselves @user and @user you allow the ndp to come at you from the right? you're all as insane as the trudeau liberals winnipeg canada mb poli,TIN
26317,"@user hahahahahahahaha!!! she may need to change her strategy. acting like a spoiled child... throwing a tantrum and showing the world what a sore loser she is... on national television... isn't a great way to improve how anyone"" is viewed.""",TIN
70481,@user @user @user @user @user oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. great job! what a guy! he is a liar proven over &amp; over again. but you worship away that’s your right,TIN
61942,@user a quick way to get yourself killed.  thanks antifa!,TIN
27631,@user wapo what an idiot comment you are a disgrace to journalism very sad,TIN
40674,@user that sucks  thumbs down ,TIN
78494,@user both sides have promised wall since ever y should anyone believe anything they say????? ?promised since 1986,TIN
